stock_id,date_of_listing,exchange_name,face_value,isin_number,market_lot,paid_up_value,sector,series,stock_name,stock_symbol
1456,17-AUG-2005,NSE,10,INE526G01013,1,10,Sector,EQ,"Vivimed Labs Limited",VIVIMEDLAB
1457,18-JUL-2012,NSE,1,INE213M01024,1,1,Sector,EQ,"VKS Projects Limited",VKSPL
1458,25-MAY-1995,NSE,10,INE709A01018,1,10,Sector,EQ,"VLS Finance Limited",VLSFINANCE
1459,20-FEB-2013,NSE,10,INE665J01013,1,10,Sector,EQ,"V-Mart Retail Limited",VMART
1460,20-FEB-2013,NSE,10,INE665J01013,1,10,Sector,IL,"V-Mart Retail Limited",VMART
1461,20-SEP-2006,NSE,10,INE540H01012,1,10,Sector,EQ,"Voltamp Transformers Limited",VOLTAMP
1462,20-SEP-2006,NSE,10,INE540H01012,1,10,Sector,IL,"Voltamp Transformers Limited",VOLTAMP
1463,12-APR-1995,NSE,1,INE226A01021,1,1,Sector,EQ,"Voltas Limited",VOLTAS
1464,17-MAY-2012,NSE,10,INE050M01012,1,10,Sector,EQ,"Vardhman Special Steels Limited",VSSL
1465,05-SEP-2003,NSE,10,INE710A01016,1,10,Sector,EQ,"VST Industries Limited",VSTIND
1466,20-JUN-2011,NSE,10,INE764D01017,1,10,Sector,EQ,"V.S.T Tillers Tractors Limited",VSTTILLERS
1467,14-JAN-2003,NSE,10,INE825A01012,1,10,Sector,EQ,"Vardhman Textiles Limited",VTL
1468,13-OCT-2010,NSE,2,INE956G01038,1,2,Sector,EQ,"VA Tech Wabag Limited",WABAG
1469,01-OCT-2008,NSE,5,INE342J01019,1,5,Sector,EQ,"WABCO India Limited",WABCOINDIA
1470,18-SEP-1996,NSE,2,INE711A01022,1,2,Sector,EQ,"Walchandnagar Industries Limited",WALCHANNAG
1471,29-JAN-2007,NSE,10,INE107F01022,1,10,Sector,BE,"Wanbury Limited",WANBURY
1472,15-MAY-2007,NSE,10,INE855C01015,1,10,Sector,EQ,"Websol Energy System Limited",WEBELSOLAR
1473,28-JUN-2011,NSE,10,INE726L01019,1,10,Sector,EQ,"Weizmann Forex Limited",WEIZFOREX
1474,10-MAY-1995,NSE,10,INE080A01014,1,10,Sector,EQ,"Weizmann Limited",WEIZMANIND
1475,24-MAY-2005,NSE,5,INE191B01025,1,5,Sector,EQ,"Welspun Corp Limited",WELCORP
1476,11-JUL-2014,NSE,10,INE072P01019,1,10,Sector,EQ,"Welspun Enterprises Limited",WELENTRP
1477,20-SEP-2010,NSE,10,INE389K01018,1,10,Sector,EQ,"Welspun Investments and Commercials Limited",WELINV
1478,04-NOV-2004,NSE,10,INE625G01013,1,10,Sector,EQ,"Welspun Projects Limited",WELPROJ
1479,04-DEC-2003,NSE,10,INE192B01023,1,10,Sector,EQ,"Welspun India Limited",WELSPUNIND
1480,07-AUG-2006,NSE,10,INE274C01019,1,10,Sector,EQ,"Wendt (India) Limited",WENDT
1481,07-APR-2000,NSE,10,INE715A01015,1,10,Sector,EQ,"Wheels India Limited",WHEELS
1482,06-APR-2010,NSE,10,INE716A01013,1,10,Sector,EQ,"Whirlpool of India Limited",WHIRLPOOL
1483,08-FEB-1995,NSE,10,INE210A01017,1,10,Sector,EQ,"Williamson Magor & Company Limited",WILLAMAGOR
1484,17-AUG-2011,NSE,2,INE052A01021,1,2,Sector,EQ,"Windsor Machines Limited",WINDMACHIN
1485,25-AUG-2011,NSE,10,INE784B01035,1,10,Sector,EQ,"Winsome Yarns Limited",WINSOME
1486,08-NOV-1995,NSE,2,INE075A01022,1,2,Sector,EQ,"Wipro Limited",WIPRO
1487,23-FEB-2000,NSE,5,INE049B01025,1,5,Sector,EQ,"Wockhardt Limited",WOCKPHARMA
1488,09-MAY-2014,NSE,10,INE066O01014,1,10,Sector,EQ,"Wonderla Holidays Limited",WONDERLA
1489,01-AUG-2007,NSE,10,INE100D01014,1,10,Sector,EQ,"W S Industries (I) Limited",WSI
1490,17-JAN-2001,NSE,2,INE976A01021,1,2,Sector,EQ,"West Coast Paper Mills Limited",WSTCSTPAPR
1491,09-MAR-2005,NSE,10,INE692G01013,1,10,Sector,EQ,"Xchanging Solutions Limited",XCHANGING
1492,28-DEC-2006,NSE,10,INE183H01011,1,10,Sector,EQ,"XL Energy Limited",XLENERGY
1493,27-APR-2004,NSE,10,INE445C01015,1,10,Sector,EQ,"Xpro India Limited",XPROINDIA
1494,12-JUL-2005,NSE,10,INE528G01019,1,10,Sector,EQ,"Yes Bank Limited",YESBANK
1495,03-FEB-1999,NSE,100,INE719A01017,1,100,Sector,EQ,"Zandu Realty Limited",ZANDUREALT
1496,09-SEP-1998,NSE,1,INE256A01028,1,1,Sector,EQ,"Zee Entertainment Enterprises Limited",ZEEL
1497,20-DEC-2010,NSE,1,INE565L01011,1,1,Sector,EQ,"Zee Learn Limited",ZEELEARN
1498,10-JAN-2007,NSE,1,INE966H01019,1,1,Sector,EQ,"Zee Media Corporation Limited",ZEEMEDIA
1499,30-APR-2007,NSE,10,INE318D01020,1,10,Sector,EQ,"Zenith Birla (India) Limited",ZENITHBIR
1500,10-MAY-2000,NSE,10,INE598B01013,1,10,Sector,EQ,"Zenith Computers Limited",ZENITHCOMP
1501,10-JUL-1996,NSE,10,INE058B01018,1,10,Sector,EQ,"Zenith Exports Limited",ZENITHEXPO
1502,09-JUL-2003,NSE,10,INE520A01019,1,10,Sector,EQ,"Zensar Technologies Limited",ZENSARTECH
1503,30-MAR-2015,NSE,1,INE251B01027,1,1,Sector,EQ,"Zen Technologies Limited",ZENTEC
1504,18-APR-2006,NSE,10,INE871B01014,1,10,Sector,EQ,"Zicom Electronic Security Systems Limited",ZICOM
1505,27-SEP-1995,NSE,10,INE206B01013,1,10,Sector,EQ,"Zodiac Clothing Company Limited",ZODIACLOTH
1506,19-JUL-1995,NSE,10,INE077B01018,1,10,Sector,EQ,"Zodiac JRD- MKJ Limited",ZODJRDMKJ
1507,27-NOV-2012,NSE,10,INE840M01016,1,10,Sector,EQ,"Zuari Agro Chemicals Limited",ZUARI
1508,12-APR-1995,NSE,10,INE217A01012,1,10,Sector,EQ,"ZUARI GLOBAL LIMITED",ZUARIGLOB
1509,13-NOV-2009,NSE,10,INE768C01010,1,10,Sector,EQ,"Zydus Wellness Limited",ZYDUSWELL
1510,17-AUG-2007,NSE,5,INE225I01026,1,5,Sector,EQ,"Zylog Systems Limited",ZYLOG
